,cust_number,buisness_year,doc_id,document_create_date.1,converted_usd,business_code_enc,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_due,month_of_due,year_of_due,day_of_createdate,month_of_createdate,year_of_createdate,cust_payment_terms_enc,name_customer_enc,due_in_date,clear_date,Aging Bucket
5282,200769623,2020.0,1930581317.0,2020-02-28 00:00:00.000000000,21292.05,65,28,2,2020,14,3,2020,28,2,2020,34,2977,14-3-2020,2020-03-13 23:59:59.999999996,0-15days
5283,200769623,2020.0,1930593353.0,2020-03-03 00:00:00.000000000,5126.33,65,3,3,2020,18,3,2020,3,3,2020,34,2984,18-3-2020,2020-03-17 23:59:59.999999998,0-15days
5284,200769623,2020.0,1930819121.0,2020-04-25 00:00:00.000000000,10127.04,65,25,4,2020,10,5,2020,25,4,2020,34,2978,10-5-2020,2020-10-04 23:59:59.999999998,0-15days
5285,100014724,2020.0,1930754553.0,2020-04-06 00:00:00.000000000,168894.82,65,6,4,2020,11,4,2020,1,4,2020,36,696,11-4-2020,2020-11-03 23:59:59.999999996,0-15days
5286,200769623,2020.0,1930582465.0,2020-02-29 00:00:00.000000000,48488.44,65,29,2,2020,15,3,2020,29,2,2020,34,2981,15-3-2020,2020-03-14 23:59:59.999999998,0-15days
5287,200756072,2020.0,1930638515.0,2020-03-12 00:00:00.000000000,40436.99,65,12,3,2020,27,3,2020,12,3,2020,21,2262,27-3-2020,2020-03-27 00:00:00.000000000,0-15days
5288,200803720,2020.0,1930820058.0,2020-04-23 00:00:00.000000000,805.08,65,23,4,2020,9,5,2020,16,4,2020,38,702,9-5-2020,2020-09-04 23:59:59.999999991,0-15days
5289,200706844,2020.0,1930724407.0,2020-04-04 00:00:00.000000000,20651.54,65,4,4,2020,19,4,2020,4,4,2020,21,3045,19-4-2020,2020-04-19 00:00:00.000000002,0-15days
5290,200782669,2020.0,1930861099.0,2020-05-05 00:00:00.000000000,4862.78,65,5,5,2020,20,5,2020,5,5,2020,21,2686,20-5-2020,2020-05-20 00:00:00.000000006,0-15days
5291,200152991,2020.0,1930724196.0,2020-04-01 00:00:00.000000000,540.04,65,1,4,2020,16,4,2020,1,4,2020,21,1406,16-4-2020,2020-04-16 00:00:00.000000002,0-15days
5292,100036062,2020.0,1930691526.0,2020-03-23 00:00:00.000000000,24355.2,65,23,3,2020,2,4,2020,23,3,2020,11,2906,2-4-2020,2020-02-04 00:00:00.000000001,0-15days
5293,200707822,2020.0,1930760740.0,2020-04-07 00:00:00.000000000,526.56,65,7,4,2020,22,4,2020,7,4,2020,21,2193,22-4-2020,2020-04-22 00:00:00.000000000,0-15days
5294,140106271,2020.0,2960633400.0,2020-05-05 00:00:00.000000000,4320.134,65,5,5,2020,16,5,2020,6,5,2020,5,2906,16-5-2020,2020-05-16 00:00:00.000000002,0-15days
5295,200769623,2020.0,1930618773.0,2020-03-08 00:00:00.000000000,32899.88,65,8,3,2020,23,3,2020,8,3,2020,34,2978,23-3-2020,2020-03-22 23:59:59.999999998,0-15days
5296,200749225,2020.0,1930798272.0,2020-04-24 00:00:00.000000000,61843.17,65,24,4,2020,9,5,2020,24,4,2020,21,2655,9-5-2020,2020-09-05 00:00:00.000000005,0-15days
5297,200592182,2020.0,1930789651.0,2020-04-16 00:00:00.000000000,2294.21,65,16,4,2020,24,4,2020,1,4,2020,38,709,24-4-2020,2020-04-23 23:59:59.999999993,0-15days
5298,200769623,2020.0,1930764290.0,2020-04-09 00:00:00.000000000,49615.16,65,9,4,2020,24,4,2020,9,4,2020,34,2980,24-4-2020,2020-04-23 23:59:59.999999998,0-15days
5299,200707822,2020.0,1930759045.0,2020-04-07 00:00:00.000000000,75741.34,65,7,4,2020,22,4,2020,7,4,2020,21,2195,22-4-2020,2020-04-22 00:00:00.000000000,0-15days
5300,140104429,2020.0,2960622297.0,2020-03-29 00:00:00.000000000,42475.88799999999,65,29,3,2020,9,4,2020,30,3,2020,5,615,9-4-2020,2020-09-04 00:00:00.000000002,0-15days
5301,200455322,2020.0,1930594516.0,2020-03-04 00:00:00.000000000,71136.24,65,4,3,2020,3,4,2020,4,3,2020,30,2063,3-4-2020,2020-03-04 00:00:00.000000006,0-15days
5302,200759878,2020.0,1930580217.0,2020-02-28 00:00:00.000000000,12855.13,65,28,2,2020,14,3,2020,28,2,2020,34,2361,14-3-2020,2020-03-13 23:59:59.999999995,0-15days
5303,200707822,2020.0,1930828929.0,2020-04-26 00:00:00.000000000,72443.08,65,26,4,2020,11,5,2020,26,4,2020,21,2195,11-5-2020,2020-11-05 00:00:00.000000000,0-15days
5304,200763814,2020.0,1930673073.0,2020-03-19 00:00:00.000000000,27070.85,65,19,3,2020,3,4,2020,19,3,2020,21,2713,3-4-2020,2020-03-04 00:00:00.000000006,0-15days
5305,200769623,2020.0,1930782013.0,2020-04-14 00:00:00.000000000,58056.88,65,14,4,2020,29,4,2020,14,4,2020,34,2978,29-4-2020,2020-04-28 23:59:59.999999998,0-15days
5306,200769623,2020.0,1930605283.0,2020-03-06 00:00:00.000000000,1898.2,65,6,3,2020,21,3,2020,6,3,2020,34,2984,21-3-2020,2020-03-20 23:59:59.999999998,0-15days
5307,200712105,2020.0,1930597556.0,2020-03-03 00:00:00.000000000,106903.52,65,3,3,2020,18,3,2020,3,3,2020,21,2997,18-3-2020,2020-03-18 00:00:00.000000009,0-15days
5308,200769623,2020.0,1930813294.0,2020-04-22 00:00:00.000000000,44913.37,65,22,4,2020,7,5,2020,22,4,2020,34,2978,7-5-2020,2020-07-04 23:59:59.999999998,0-15days
5309,200793568,2020.0,1930756407.0,2020-04-07 00:00:00.000000000,12787.36,65,7,4,2020,22,4,2020,7,4,2020,21,2637,22-4-2020,2020-04-22 00:00:00.000000001,0-15days
5310,200803720,2020.0,1930820067.0,2020-04-23 00:00:00.000000000,280.92,65,23,4,2020,9,5,2020,16,4,2020,38,695,9-5-2020,2020-09-04 23:59:59.999999991,0-15days
5311,200956366,2020.0,1930860260.0,2020-05-08 00:00:00.000000000,49401.0,65,8,5,2020,23,5,2020,8,5,2020,21,2307,23-5-2020,2020-05-23 00:00:00.000000000,0-15days
5312,2013,2020.0,1930606544.0,2020-03-09 00:00:00.000000000,791.98,65,9,3,2020,9,3,2020,9,3,2020,64,1530,9-3-2020,2020-09-03 00:00:00.000000042,31-45days
5313,200769623,2020.0,1930610464.0,2020-03-06 00:00:00.000000000,10096.8,65,6,3,2020,21,3,2020,6,3,2020,34,2983,21-3-2020,2020-03-20 23:59:59.999999998,0-15days
5314,200769623,2020.0,1930829760.0,2020-04-28 00:00:00.000000000,59197.07,65,28,4,2020,13,5,2020,28,4,2020,34,2984,13-5-2020,2020-05-12 23:59:59.999999998,0-15days
5315,200799367,2020.0,1930793825.0,2020-04-16 00:00:00.000000000,66.21,65,16,4,2020,1,5,2020,16,4,2020,21,1806,1-5-2020,2020-01-05 00:00:00.000000002,0-15days
5316,200769623,2020.0,1930717395.0,2020-03-31 00:00:00.000000000,45676.17,65,31,3,2020,15,4,2020,31,3,2020,34,2983,15-4-2020,2020-04-14 23:59:59.999999998,0-15days
5317,200769623,2020.0,1930593450.0,2020-03-04 00:00:00.000000000,69757.78,65,4,3,2020,19,3,2020,4,3,2020,34,2981,19-3-2020,2020-03-18 23:59:59.999999998,0-15days
5318,200769623,2020.0,1930752448.0,2020-04-06 00:00:00.000000000,15796.42,65,6,4,2020,21,4,2020,6,4,2020,34,2986,21-4-2020,2020-04-20 23:59:59.999999998,0-15days
5319,200759878,2020.0,1930666318.0,2020-03-19 00:00:00.000000000,14329.35,65,19,3,2020,3,4,2020,19,3,2020,34,2363,3-4-2020,2020-03-03 23:59:59.999999996,0-15days
5320,200797452,2020.0,1930794321.0,2020-04-15 00:00:00.000000000,7208.51,65,15,4,2020,30,4,2020,15,4,2020,21,2896,30-4-2020,2020-04-30 00:00:00.000000007,0-15days
5321,200769623,2020.0,1930678888.0,2020-03-21 00:00:00.000000000,52446.88,65,21,3,2020,5,4,2020,21,3,2020,34,2983,5-4-2020,2020-05-03 23:59:59.999999998,0-15days
5322,100031686,2020.0,1991838693.0,2020-03-02 00:00:00.000000000,10072.0,65,2,3,2020,1,4,2020,2,3,2020,54,2906,1-4-2020,2020-01-04 00:00:00.000000001,0-15days
5323,200769623,2020.0,1930581342.0,2020-03-01 00:00:00.000000000,3797.1,65,1,3,2020,16,3,2020,1,3,2020,34,2976,16-3-2020,2020-03-15 23:59:59.999999995,0-15days
5324,200706844,2020.0,1930665585.0,2020-03-18 00:00:00.000000000,10126.68,65,18,3,2020,2,4,2020,18,3,2020,21,3048,2-4-2020,2020-02-04 00:00:00.000000002,0-15days
5325,200769623,2020.0,1930710538.0,2020-03-28 00:00:00.000000000,37141.05,65,28,3,2020,12,4,2020,28,3,2020,34,2978,12-4-2020,2020-12-03 23:59:59.999999998,0-15days
5326,200769623,2020.0,1930842256.0,2020-05-01 00:00:00.000000000,63569.5,65,1,5,2020,16,5,2020,1,5,2020,34,2986,16-5-2020,2020-05-15 23:59:59.999999998,0-15days
5327,200769623,2020.0,1930778540.0,2020-04-14 00:00:00.000000000,61729.05,65,14,4,2020,29,4,2020,14,4,2020,34,2984,29-4-2020,2020-04-28 23:59:59.999999998,0-15days
5328,200762301,2020.0,1930799222.0,2020-04-18 00:00:00.000000000,22031.12,65,18,4,2020,3,5,2020,18,4,2020,26,428,3-5-2020,2020-03-05 00:00:00.000000000,0-15days
5329,200769623,2020.0,1930838928.0,2020-05-01 00:00:00.000000000,388.29,65,1,5,2020,16,5,2020,1,5,2020,34,2976,16-5-2020,2020-05-15 23:59:59.999999998,0-15days
5330,200769623,2020.0,1930779456.0,2020-04-13 00:00:00.000000000,578.81,65,13,4,2020,28,4,2020,13,4,2020,34,2981,28-4-2020,2020-04-27 23:59:59.999999998,0-15days
5331,200776463,2020.0,1930722658.0,2020-03-30 00:00:00.000000000,111938.15,65,30,3,2020,14,4,2020,30,3,2020,21,1567,14-4-2020,2020-04-14 00:00:00.000000002,0-15days
5332,200152841,2020.0,1930842995.0,2020-04-30 00:00:00.000000000,15091.63,65,30,4,2020,15,5,2020,30,4,2020,21,2906,15-5-2020,2020-05-15 00:00:00.000000006,0-15days
5333,200096280,2020.0,1930553925.0,2020-02-27 00:00:00.000000000,3907.2,65,27,2,2020,13,3,2020,27,2,2020,21,2906,13-3-2020,2020-03-13 00:00:00.000000003,0-15days
5334,200771157,2020.0,1930768889.0,2020-04-10 00:00:00.000000000,48729.04,65,10,4,2020,25,4,2020,10,4,2020,21,3019,25-4-2020,2020-04-25 00:00:00.000000005,0-15days
5335,100031704,2020.0,1930810964.0,2020-04-25 00:00:00.000000000,107728.84,65,25,4,2020,10,5,2020,25,4,2020,21,726,10-5-2020,2020-10-05 00:00:00.000000004,0-15days
5336,200573068,2020.0,1930606878.0,2020-03-05 00:00:00.000000000,340.6,65,5,3,2020,9,5,2020,5,3,2020,33,1169,9-5-2020,2020-09-04 23:59:59.999999992,0-15days
5337,200792293,2020.0,1930694457.0,2020-03-25 00:00:00.000000000,63750.71,65,25,3,2020,9,4,2020,25,3,2020,21,2871,9-4-2020,2020-09-04 00:00:00.000000007,0-15days
5338,200466603,2020.0,1930811106.0,2020-04-24 00:00:00.000000000,49436.64,65,24,4,2020,9,5,2020,24,4,2020,21,2520,9-5-2020,2020-09-05 00:00:00.000000000,0-15days
5339,200744019,2020.0,1930857603.0,2020-05-04 00:00:00.000000000,4309.57,65,4,5,2020,19,5,2020,4,5,2020,21,2774,19-5-2020,2020-05-19 00:00:00.000000010,0-15days
5340,200769623,2020.0,1930685418.0,2020-03-23 00:00:00.000000000,33536.1,65,23,3,2020,7,4,2020,23,3,2020,34,2984,7-4-2020,2020-07-03 23:59:59.999999998,0-15days
5341,200759878,2020.0,1930676301.0,2020-03-22 00:00:00.000000000,15512.01,65,22,3,2020,6,4,2020,22,3,2020,34,2364,6-4-2020,2020-06-03 23:59:59.999999996,0-15days
5342,200776463,2020.0,1930683686.0,2020-03-21 00:00:00.000000000,48758.74,65,21,3,2020,5,4,2020,21,3,2020,21,1566,5-4-2020,2020-05-04 00:00:00.000000000,0-15days
5343,200769623,2020.0,1930819213.0,2020-04-24 00:00:00.000000000,27380.65,65,24,4,2020,9,5,2020,24,4,2020,34,2976,9-5-2020,2020-09-04 23:59:59.999999998,0-15days
5344,200418007,2020.0,1930731724.0,2020-04-02 00:00:00.000000000,4222.2,65,2,4,2020,17,4,2020,2,4,2020,21,96,17-4-2020,2020-04-16 23:59:59.999999999,0-15days
5345,200769623,2020.0,1930862601.0,2020-05-07 00:00:00.000000000,10914.23,65,7,5,2020,22,5,2020,7,5,2020,34,2986,22-5-2020,2020-05-21 23:59:59.999999998,0-15days
5346,200769623,2020.0,1930583261.0,2020-03-02 00:00:00.000000000,3254.75,65,2,3,2020,17,3,2020,2,3,2020,34,2978,17-3-2020,2020-03-16 23:59:59.999999998,0-15days
5347,200772595,2020.0,1930855106.0,2020-05-03 00:00:00.000000000,86055.5,65,3,5,2020,18,5,2020,3,5,2020,21,2372,18-5-2020,2020-05-18 00:00:00.000000000,0-15days
5348,200769623,2020.0,1930686482.0,2020-03-24 00:00:00.000000000,13628.6,65,24,3,2020,8,4,2020,24,3,2020,34,2982,8-4-2020,2020-08-03 23:59:59.999999998,0-15days
5349,200705742,2020.0,1930847879.0,2020-05-01 00:00:00.000000000,7190.47,65,1,5,2020,2,6,2020,1,5,2020,14,819,2-6-2020,2020-02-05 23:59:59.999999996,0-15days
5350,200705742,2020.0,1930664226.0,2020-03-19 00:00:00.000000000,55172.72,65,19,3,2020,22,4,2020,19,3,2020,22,810,22-4-2020,2020-04-21 23:59:59.999999995,0-15days
5351,100031704,2020.0,1930686010.0,2020-03-22 00:00:00.000000000,17051.85,65,22,3,2020,6,4,2020,22,3,2020,21,730,6-4-2020,2020-06-04 00:00:00.000000004,0-15days
5352,200776463,2020.0,1930637112.0,2020-03-10 00:00:00.000000000,76529.72,65,10,3,2020,25,3,2020,10,3,2020,21,1572,25-3-2020,2020-03-25 00:00:00.000000000,0-15days
5353,140105847,2020.0,2960629079.0,2020-04-20 00:00:00.000000000,22998.927,65,20,4,2020,9,5,2020,29,4,2020,5,1126,9-5-2020,2020-09-05 00:00:00.000000001,0-15days
5354,200794332,2020.0,1930859246.0,2020-05-06 00:00:00.000000000,38566.23,65,6,5,2020,21,5,2020,6,5,2020,23,610,21-5-2020,2020-05-21 00:00:00.000000000,0-15days
5355,200505720,2020.0,1930796603.0,2020-04-10 00:00:00.000000000,8735.6,65,10,4,2020,25,4,2020,10,4,2020,21,2906,25-4-2020,2020-04-25 00:00:00.000000004,0-15days
5356,200020431,2020.0,1930858097.0,2020-05-05 00:00:00.000000000,129.72,65,5,5,2020,24,5,2020,1,5,2020,38,698,24-5-2020,2020-05-23 23:59:59.999999993,0-15days
5357,200707822,2020.0,1930677108.0,2020-03-20 00:00:00.000000000,22188.45,65,20,3,2020,4,4,2020,20,3,2020,21,2199,4-4-2020,2020-04-04 00:00:00.000000001,0-15days
5358,200744019,2020.0,1930733234.0,2020-04-03 00:00:00.000000000,1740.4,65,3,4,2020,18,4,2020,3,4,2020,21,2784,18-4-2020,2020-04-18 00:00:00.000000018,16-30days
5359,200711029,2020.0,1930820178.0,2020-04-23 00:00:00.000000000,13285.7,65,23,4,2020,8,5,2020,23,4,2020,21,3008,8-5-2020,2020-08-05 00:00:00.000000004,0-15days
5360,200739534,2020.0,1930725984.0,2020-03-31 00:00:00.000000000,34573.37,65,31,3,2020,15,4,2020,31,3,2020,21,2008,15-4-2020,2020-04-15 00:00:00.000000001,0-15days
5361,140105686,2020.0,2960630025.0,2020-04-21 00:00:00.000000000,19002.48,65,21,4,2020,2,5,2020,22,4,2020,5,2696,2-5-2020,2020-02-05 00:00:00.000000002,0-15days
5362,200726979,2020.0,1930774527.0,2020-04-13 00:00:00.000000000,17033.43,65,13,4,2020,28,4,2020,13,4,2020,21,310,28-4-2020,2020-04-28 00:00:00.000000002,0-15days
5363,200382900,2020.0,1930581152.0,2020-02-28 00:00:00.000000000,113871.63,65,28,2,2020,14,3,2020,28,2,2020,21,1375,14-3-2020,2020-03-14 00:00:00.000000001,0-15days
5364,200750051,2020.0,1930764815.0,2020-04-08 00:00:00.000000000,54385.03,65,8,4,2020,23,4,2020,8,4,2020,21,64,23-4-2020,2020-04-22 23:59:59.999999999,0-15days
5365,200769623,2020.0,1930822515.0,2020-04-25 00:00:00.000000000,39551.31,65,25,4,2020,10,5,2020,25,4,2020,34,2984,10-5-2020,2020-10-04 23:59:59.999999998,0-15days
5366,200744019,2020.0,1930849824.0,2020-05-04 00:00:00.000000000,11985.8,65,4,5,2020,19,5,2020,4,5,2020,21,2782,19-5-2020,2020-05-19 00:00:00.000000019,16-30days
5367,200353024,2020.0,1930689524.0,2020-03-24 00:00:00.000000000,63.76,65,24,3,2020,8,4,2020,16,3,2020,38,715,8-4-2020,2020-08-03 23:59:59.999999993,0-15days
5368,140104429,2020.0,2960628945.0,2020-04-15 00:00:00.000000000,1421.49,65,15,4,2020,27,4,2020,17,4,2020,5,617,27-4-2020,2020-04-27 00:00:00.000000002,0-15days
5369,200769623,2020.0,1930597227.0,2020-03-04 00:00:00.000000000,952.37,65,4,3,2020,19,3,2020,4,3,2020,34,2982,19-3-2020,2020-03-18 23:59:59.999999998,0-15days
5370,200900909,2020.0,1930844271.0,2020-05-07 00:00:00.000000000,899.06,65,7,5,2020,27,5,2020,7,5,2020,28,2748,27-5-2020,2020-05-27 00:00:00.000000006,0-15days
5371,200769623,2020.0,1930739113.0,2020-04-04 00:00:00.000000000,35013.39,65,4,4,2020,19,4,2020,4,4,2020,34,2984,19-4-2020,2020-04-18 23:59:59.999999998,0-15days
5372,200726979,2020.0,1930592796.0,2020-03-02 00:00:00.000000000,300.91,65,2,3,2020,17,3,2020,2,3,2020,21,316,17-3-2020,2020-03-17 00:00:00.000000002,0-15days
5373,200706844,2020.0,1930726956.0,2020-04-04 00:00:00.000000000,20651.54,65,4,4,2020,19,4,2020,4,4,2020,21,3038,19-4-2020,2020-04-19 00:00:00.000000002,0-15days
5374,200759878,2020.0,1930584698.0,2020-03-02 00:00:00.000000000,26672.0,65,2,3,2020,17,3,2020,2,3,2020,34,2366,17-3-2020,2020-03-16 23:59:59.999999996,0-15days
5375,200704858,2020.0,1930820432.0,2020-04-24 00:00:00.000000000,13887.08,65,24,4,2020,9,5,2020,24,4,2020,21,2950,9-5-2020,2020-09-05 00:00:00.000000000,0-15days
5376,200152991,2020.0,1930665122.0,2020-03-18 00:00:00.000000000,1202.43,65,18,3,2020,7,4,2020,18,3,2020,28,1408,7-4-2020,2020-07-04 00:00:00.000000003,0-15days
5377,200769623,2020.0,1930879345.0,2020-05-08 00:00:00.000000000,21030.39,65,8,5,2020,23,5,2020,8,5,2020,34,2976,23-5-2020,2020-05-22 23:59:59.999999998,0-15days
5378,200769623,2020.0,1930719225.0,2020-03-31 00:00:00.000000000,6698.72,65,31,3,2020,15,4,2020,31,3,2020,34,2981,15-4-2020,2020-04-14 23:59:59.999999998,0-15days
5379,200353024,2020.0,1930876723.0,2020-05-07 00:00:00.000000000,186.96,65,7,5,2020,24,5,2020,1,5,2020,38,710,24-5-2020,2020-05-23 23:59:59.999999994,0-15days
5380,100001196,2020.0,1930827267.0,2020-04-27 00:00:00.000000000,6731.04,65,27,4,2020,12,5,2020,27,4,2020,21,801,12-5-2020,2020-12-04 23:59:59.999999998,0-15days
5381,200721222,2020.0,1930608307.0,2020-03-06 00:00:00.000000000,20024.53,65,6,3,2020,21,3,2020,6,3,2020,21,1095,21-3-2020,2020-03-21 00:00:00.000000003,0-15days
5382,200769623,2020.0,1930740656.0,2020-04-03 00:00:00.000000000,22552.63,65,3,4,2020,18,4,2020,3,4,2020,34,2985,18-4-2020,2020-04-17 23:59:59.999999998,0-15days
5383,200744019,2020.0,1930725898.0,2020-03-31 00:00:00.000000000,98213.06,65,31,3,2020,15,4,2020,31,3,2020,21,2776,15-4-2020,2020-04-15 00:00:00.000000020,16-30days
5384,200773364,2020.0,1930814774.0,2020-04-24 00:00:00.000000000,18041.6,65,24,4,2020,9,5,2020,24,4,2020,21,2855,9-5-2020,2020-09-05 00:00:00.000000008,0-15days
5385,200772670,2020.0,1930693186.0,2020-03-24 00:00:00.000000000,10816.15,65,24,3,2020,8,4,2020,24,3,2020,47,177,8-4-2020,2020-08-04 00:00:00.000000000,0-15days
5386,200956366,2020.0,1930803747.0,2020-04-23 00:00:00.000000000,49401.0,65,23,4,2020,8,5,2020,23,4,2020,21,2302,8-5-2020,2020-08-05 00:00:00.000000000,0-15days
5387,200726979,2020.0,1930752676.0,2020-04-05 00:00:00.000000000,307.99,65,5,4,2020,20,4,2020,5,4,2020,21,313,20-4-2020,2020-04-20 00:00:00.000000003,0-15days
5388,200762301,2020.0,1930688934.0,2020-03-24 00:00:00.000000000,68990.47,65,24,3,2020,8,4,2020,24,3,2020,26,425,8-4-2020,2020-08-04 00:00:00.000000000,0-15days
5389,200769623,2020.0,1930624011.0,2020-03-09 00:00:00.000000000,59390.07,65,9,3,2020,24,3,2020,9,3,2020,34,2984,24-3-2020,2020-03-23 23:59:59.999999998,0-15days
5390,200739534,2020.0,1930731066.0,2020-04-01 00:00:00.000000000,1209.45,65,1,4,2020,16,4,2020,1,4,2020,21,2009,16-4-2020,2020-04-16 00:00:00.000000000,0-15days
5391,200796637,2020.0,1930777107.0,2020-04-14 00:00:00.000000000,13155.98,65,14,4,2020,29,4,2020,14,4,2020,21,2906,29-4-2020,2020-04-29 00:00:00.000000006,0-15days
5392,100031704,2020.0,1930875946.0,2020-05-07 00:00:00.000000000,63567.67,65,7,5,2020,22,5,2020,7,5,2020,21,725,22-5-2020,2020-05-22 00:00:00.000000004,0-15days
5393,200707741,2020.0,1930798671.0,2020-04-17 00:00:00.000000000,57748.15,65,17,4,2020,2,5,2020,17,4,2020,21,2511,2-5-2020,2020-02-05 00:00:00.000000000,0-15days
5394,200561861,2020.0,1930635115.0,2020-03-12 00:00:00.000000000,2717.28,65,12,3,2020,27,3,2020,12,3,2020,21,531,27-3-2020,2020-03-27 00:00:00.000000001,0-15days
5395,100001196,2020.0,1930777463.0,2020-04-13 00:00:00.000000000,3456.0,65,13,4,2020,28,4,2020,13,4,2020,21,795,28-4-2020,2020-04-27 23:59:59.999999998,0-15days
5396,102,2020.0,1930646377.0,2020-03-13 00:00:00.000000000,21488.78,65,13,3,2020,17,4,2020,13,3,2020,32,1521,17-4-2020,2020-04-17 00:00:00.000000006,0-15days
5397,200769623,2020.0,1930716139.0,2020-03-28 00:00:00.000000000,50265.98,65,28,3,2020,12,4,2020,28,3,2020,34,2979,12-4-2020,2020-12-03 23:59:59.999999998,0-15days
5398,200769623,2020.0,1930637632.0,2020-03-12 00:00:00.000000000,47147.02,65,12,3,2020,27,3,2020,12,3,2020,34,2983,27-3-2020,2020-03-26 23:59:59.999999998,0-15days
5399,200724999,2020.0,1930781599.0,2020-04-03 00:00:00.000000000,51464.12,65,3,4,2020,13,4,2020,3,4,2020,11,1060,13-4-2020,2020-04-13 00:00:00.000000007,0-15days
5400,200744019,2020.0,1930784575.0,2020-04-15 00:00:00.000000000,2300.17,65,15,4,2020,30,4,2020,15,4,2020,21,2780,30-4-2020,2020-04-30 00:00:00.000000019,16-30days
5401,200794332,2020.0,1930788186.0,2020-04-18 00:00:00.000000000,40455.53,65,18,4,2020,3,5,2020,18,4,2020,23,614,3-5-2020,2020-03-05 00:00:00.000000000,0-15days
5402,200769623,2020.0,1930714326.0,2020-03-27 00:00:00.000000000,747.44,65,27,3,2020,11,4,2020,27,3,2020,34,2983,11-4-2020,2020-11-03 23:59:59.999999998,0-15days
5403,200706844,2020.0,1930837855.0,2020-04-28 00:00:00.000000000,16517.15,65,28,4,2020,13,5,2020,28,4,2020,21,3048,13-5-2020,2020-05-13 00:00:00.000000002,0-15days
5404,200769623,2020.0,1930799689.0,2020-04-19 00:00:00.000000000,41464.84,65,19,4,2020,4,5,2020,19,4,2020,34,2976,4-5-2020,2020-04-04 23:59:59.999999998,0-15days
5405,200418007,2020.0,1930717204.0,2020-03-29 00:00:00.000000000,47549.15,65,29,3,2020,13,4,2020,29,3,2020,21,94,13-4-2020,2020-04-13 00:00:00.000000000,0-15days
5406,200726979,2020.0,1930646669.0,2020-03-13 00:00:00.000000000,626.41,65,13,3,2020,28,3,2020,13,3,2020,21,319,28-3-2020,2020-03-28 00:00:00.000000002,0-15days
5407,200759878,2020.0,1930719216.0,2020-03-30 00:00:00.000000000,7329.23,65,30,3,2020,14,4,2020,30,3,2020,34,2360,14-4-2020,2020-04-13 23:59:59.999999996,0-15days
5408,200744019,2020.0,1930846555.0,2020-05-02 00:00:00.000000000,19491.57,65,2,5,2020,17,5,2020,2,5,2020,21,2774,17-5-2020,2020-05-17 00:00:00.000000009,0-15days
5409,200769623,2020.0,1930719822.0,2020-03-30 00:00:00.000000000,42991.05,65,30,3,2020,14,4,2020,30,3,2020,34,2976,14-4-2020,2020-04-13 23:59:59.999999998,0-15days
5410,200331749,2020.0,1930781033.0,2020-04-16 00:00:00.000000000,7406.24,65,16,4,2020,1,5,2020,16,4,2020,21,2699,1-5-2020,2020-01-05 00:00:00.000000006,0-15days
5411,200706844,2020.0,1930641988.0,2020-03-12 00:00:00.000000000,56399.6,65,12,3,2020,27,3,2020,12,3,2020,21,3047,27-3-2020,2020-03-27 00:00:00.000000003,0-15days
5412,200769623,2020.0,1930848241.0,2020-05-02 00:00:00.000000000,13481.6,65,2,5,2020,17,5,2020,2,5,2020,34,2976,17-5-2020,2020-05-16 23:59:59.999999998,0-15days
5413,200020431,2020.0,1930858671.0,2020-05-05 00:00:00.000000000,17609.5,65,5,5,2020,11,5,2020,1,5,2020,36,694,11-5-2020,2020-11-04 23:59:59.999999993,0-15days
5414,200707741,2020.0,1930703657.0,2020-03-25 00:00:00.000000000,19460.31,65,25,3,2020,9,4,2020,25,3,2020,21,2512,9-4-2020,2020-09-04 00:00:00.000000000,0-15days
5415,200759878,2020.0,1930709874.0,2020-03-28 00:00:00.000000000,48319.9,65,28,3,2020,12,4,2020,28,3,2020,34,2360,12-4-2020,2020-12-03 23:59:59.999999996,0-15days
5416,200353024,2020.0,1930690521.0,2020-03-24 00:00:00.000000000,1168.2,65,24,3,2020,26,3,2020,16,3,2020,36,712,26-3-2020,2020-03-25 23:59:59.999999993,0-15days
5417,200936373,2020.0,1930731048.0,2020-04-02 00:00:00.000000000,24033.25,65,2,4,2020,17,4,2020,2,4,2020,21,2643,17-4-2020,2020-04-17 00:00:00.000000005,0-15days
5418,200707822,2020.0,1930696169.0,2020-03-26 00:00:00.000000000,66576.93,65,26,3,2020,10,4,2020,26,3,2020,21,2196,10-4-2020,2020-10-04 00:00:00.000000000,0-15days
5419,200794332,2020.0,1930570656.0,2020-02-27 00:00:00.000000000,30220.01,65,27,2,2020,13,3,2020,27,2,2020,23,610,13-3-2020,2020-03-13 00:00:00.000000000,0-15days
